[12:57:29.554] [INFO   ] thread bguspl.set.Main.main() starting.
[12:57:29.557] [SEVERE ] cannot read configuration file config.properties trying from resources.
[12:57:29.560] [SEVERE ] configuration file was loaded from resources directory.
[12:57:35.631] [SEVERE ] removing player 3 token from slot 11
[12:57:35.631] [SEVERE ] removing player 1 token from slot 6
[12:57:35.631] [SEVERE ] removing player 5 token from slot 4
[12:57:35.631] [SEVERE ] player 1 placing token on slot 11
[12:57:35.631] [SEVERE ] updating countdown to 7531
[12:57:35.631] [SEVERE ] player 3 placing token on slot 1
[12:57:35.631] [SEVERE ] player 1 placing token on slot 3
[12:57:35.631] [SEVERE ] player 5 placing token on slot 6
[12:57:35.631] [SEVERE ] setting player 2 freeze to 0
[12:57:35.631] [SEVERE ] setting player 4 freeze to 0
[12:57:35.631] [SEVERE ] setting player 3 freeze to 0
[12:57:35.631] [SEVERE ] removing player 2 token from slot 11
[12:57:35.631] [SEVERE ] removing player 4 token from slot 3
[12:57:35.631] [SEVERE ] updating countdown to 7531
[12:57:35.631] [SEVERE ] player 4 placing token on slot 2
[12:57:35.631] [SEVERE ] removing player 2 token from slot 5
[12:57:35.632] [SEVERE ] setting player 1 freeze to 0
[12:57:35.632] [SEVERE ] player 2 placing token on slot 7
[12:57:35.632] [SEVERE ] removing player 3 token from slot 1
[12:57:35.632] [SEVERE ] setting player 5 freeze to 0
[12:57:35.632] [SEVERE ] removing player 3 token from slot 0
[12:57:35.632] [SEVERE ] player 2 placing token on slot 9
[12:57:35.632] [SEVERE ] removing player 1 token from slot 11
[12:57:35.632] [SEVERE ] updating countdown to 7530
[12:57:35.632] [SEVERE ] setting player 4 freeze to 0
[12:57:35.632] [SEVERE ] player 1 placing token on slot 4
[12:57:35.632] [SEVERE ] player 3 placing token on slot 11
[12:57:35.632] [SEVERE ] removing player 5 token from slot 2
[12:57:35.632] [SEVERE ] setting player 2 freeze to 0
[12:57:35.632] [SEVERE ] player 3 placing token on slot 6
[12:57:35.632] [SEVERE ] player 5 placing token on slot 8
[12:57:35.632] [SEVERE ] removing player 4 token from slot 11
[12:57:35.632] [SEVERE ] updating countdown to 7530
[12:57:35.632] [SEVERE ] removing player 2 token from slot 10
[12:57:35.632] [SEVERE ] player 4 placing token on slot 3
[12:57:35.632] [SEVERE ] setting player 1 freeze to 0
[12:57:35.632] [SEVERE ] player 2 placing token on slot 8
[12:57:35.632] [SEVERE ] setting player 3 freeze to 0
[12:57:35.632] [SEVERE ] setting player 5 freeze to 0
[12:57:35.632] [SEVERE ] removing player 3 token from slot 6
[12:57:35.632] [SEVERE ] removing player 1 token from slot 3
[12:57:35.632] [SEVERE ] updating countdown to 7530
[12:57:35.632] [SEVERE ] removing player 5 token from slot 8
[12:57:35.632] [SEVERE ] player 3 placing token on slot 8
[12:57:35.632] [SEVERE ] player 1 placing token on slot 3
[12:57:35.633] [SEVERE ] setting player 2 freeze to 0
[12:57:35.633] [SEVERE ] setting player 4 freeze to 0
[12:57:35.633] [SEVERE ] updating countdown to 7529
[12:57:35.633] [SEVERE ] setting player 1 freeze to 0
[12:57:35.633] [SEVERE ] player 5 placing token on slot 4
[12:57:35.633] [SEVERE ] setting player 3 freeze to 0
[12:57:35.633] [SEVERE ] removing player 2 token from slot 8
[12:57:35.633] [SEVERE ] updating countdown to 7529
[12:57:35.633] [SEVERE ] removing player 4 token from slot 3
[12:57:35.633] [SEVERE ] removing player 3 token from slot 11
[12:57:35.633] [SEVERE ] player 2 placing token on slot 2
[12:57:35.633] [SEVERE ] removing player 1 token from slot 8
[12:57:35.633] [SEVERE ] removing player 4 token from slot 2
[12:57:35.633] [SEVERE ] player 1 placing token on slot 9
[12:57:35.633] [SEVERE ] player 3 placing token on slot 1
[12:57:35.633] [SEVERE ] setting player 5 freeze to 0
[12:57:35.633] [SEVERE ] updating countdown to 7529
[12:57:35.633] [SEVERE ] player 4 placing token on slot 8
[12:57:35.633] [SEVERE ] setting player 2 freeze to 0
[12:57:35.635] [SEVERE ] removing player 5 token from slot 11
[12:57:35.635] [SEVERE ] setting player 1 freeze to 0
[12:57:35.635] [SEVERE ] player 4 placing token on slot 3
[12:57:35.635] [SEVERE ] removing player 2 token from slot 2
[12:57:35.635] [SEVERE ] player 5 placing token on slot 9
[12:57:35.635] [SEVERE ] setting player 3 freeze to 0
[12:57:35.635] [SEVERE ] removing player 2 token from slot 7
[12:57:35.635] [SEVERE ] updating countdown to 7527
[12:57:35.635] [SEVERE ] removing player 1 token from slot 3
[12:57:35.635] [SEVERE ] removing player 3 token from slot 10
[12:57:35.635] [SEVERE ] removing player 2 token from slot 9
[12:57:35.635] [SEVERE ] setting player 4 freeze to 0
[12:57:35.635] [SEVERE ] player 1 placing token on slot 8
[12:57:35.635] [SEVERE ] player 3 placing token on slot 6
[12:57:35.635] [SEVERE ] removing player 4 token from slot 3
[12:57:35.635] [SEVERE ] player 2 placing token on slot 4
[12:57:35.635] [SEVERE ] setting player 5 freeze to 0
[12:57:35.635] [SEVERE ] player 2 placing token on slot 1
[12:57:35.635] [SEVERE ] player 4 placing token on slot 10
[12:57:35.635] [SEVERE ] updating countdown to 7527
[12:57:35.635] [SEVERE ] removing player 5 token from slot 4
[12:57:35.635] [SEVERE ] player 2 placing token on slot 8
[12:57:35.636] [SEVERE ] setting player 1 freeze to 0
[12:57:35.636] [SEVERE ] player 5 placing token on slot 1
[12:57:35.636] [SEVERE ] setting player 3 freeze to 0
[12:57:35.636] [SEVERE ] setting player 4 freeze to 0
[12:57:35.636] [SEVERE ] removing player 3 token from slot 8
[12:57:35.636] [SEVERE ] removing player 3 token from slot 6
[12:57:35.636] [SEVERE ] player 3 placing token on slot 10
[12:57:35.636] [SEVERE ] player 3 placing token on slot 4
[12:57:35.636] [SEVERE ] updating countdown to 7526
[12:57:35.636] [SEVERE ] setting player 5 freeze to 0
[12:57:35.636] [SEVERE ] removing player 4 token from slot 10
[12:57:35.636] [SEVERE ] removing player 1 token from slot 8
[12:57:35.636] [SEVERE ] setting player 2 freeze to 0
[12:57:35.636] [SEVERE ] setting player 3 freeze to 0
[12:57:35.636] [SEVERE ] removing player 2 token from slot 1
[12:57:35.636] [SEVERE ] removing player 5 token from slot 1
[12:57:35.636] [SEVERE ] player 1 placing token on slot 3
[12:57:35.636] [SEVERE ] player 4 placing token on slot 11
[12:57:35.636] [SEVERE ] removing player 3 token from slot 1
[12:57:35.636] [SEVERE ] player 5 placing token on slot 3
[12:57:35.636] [SEVERE ] player 2 placing token on slot 0
[12:57:35.636] [SEVERE ] player 3 placing token on slot 5
[12:57:35.636] [SEVERE ] updating countdown to 7526
[12:57:35.637] [SEVERE ] setting player 1 freeze to 0
[12:57:35.637] [SEVERE ] setting player 4 freeze to 0
[12:57:35.637] [SEVERE ] setting player 2 freeze to 0
[12:57:35.637] [SEVERE ] removing player 1 token from slot 9
[12:57:35.637] [SEVERE ] removing player 2 token from slot 0
[12:57:35.637] [SEVERE ] setting player 3 freeze to 0
[12:57:35.637] [SEVERE ] updating countdown to 7525
[12:57:35.637] [SEVERE ] removing player 3 token from slot 10
[12:57:35.637] [SEVERE ] setting player 5 freeze to 0
[12:57:35.637] [SEVERE ] player 3 placing token on slot 11
[12:57:35.637] [SEVERE ] removing player 2 token from slot 4
[12:57:35.637] [SEVERE ] removing player 1 token from slot 3
[12:57:35.637] [SEVERE ] player 2 placing token on slot 0
[12:57:35.637] [SEVERE ] removing player 4 token from slot 8
[12:57:35.637] [SEVERE ] player 2 placing token on slot 1
[12:57:35.637] [SEVERE ] player 1 placing token on slot 5
[12:57:35.637] [SEVERE ] updating countdown to 7525
[12:57:35.637] [SEVERE ] removing player 5 token from slot 6
[12:57:35.637] [SEVERE ] player 1 placing token on slot 9
[12:57:35.637] [SEVERE ] player 4 placing token on slot 6
[12:57:35.637] [SEVERE ] setting player 3 freeze to 0
[12:57:35.637] [SEVERE ] updating countdown to 7525
[12:57:35.638] [SEVERE ] removing player 3 token from slot 4
[12:57:35.637] [SEVERE ] setting player 2 freeze to 0
[12:57:35.637] [SEVERE ] player 5 placing token on slot 4
[12:57:35.638] [SEVERE ] setting player 1 freeze to 0
[12:57:35.638] [SEVERE ] updating countdown to 7524
[12:57:35.638] [SEVERE ] removing player 2 token from slot 8
[12:57:35.638] [SEVERE ] setting player 4 freeze to 0
[12:57:35.638] [SEVERE ] player 3 placing token on slot 9
[12:57:35.638] [SEVERE ] setting player 5 freeze to 0
[12:57:35.638] [SEVERE ] removing player 1 token from slot 4
[12:57:35.638] [SEVERE ] player 1 placing token on slot 2
[12:57:35.638] [SEVERE ] removing player 4 token from slot 6
[12:57:35.638] [SEVERE ] player 4 placing token on slot 9
[12:57:35.638] [SEVERE ] updating countdown to 7524
[12:57:35.638] [SEVERE ] player 2 placing token on slot 11
[12:57:35.638] [SEVERE ] removing player 5 token from slot 9
[12:57:35.638] [SEVERE ] setting player 3 freeze to 0
[12:57:35.638] [SEVERE ] setting player 4 freeze to 0
[12:57:35.638] [SEVERE ] player 5 placing token on slot 11
[12:57:35.638] [SEVERE ] setting player 1 freeze to 0
[12:57:35.639] [SEVERE ] setting player 2 freeze to 0
[12:57:35.639] [SEVERE ] removing player 4 token from slot 9
[12:57:35.639] [SEVERE ] player 4 placing token on slot 10
[12:57:35.639] [SEVERE ] removing player 1 token from slot 5
[12:57:35.639] [SEVERE ] removing player 3 token from slot 5
[12:57:35.639] [SEVERE ] player 3 placing token on slot 0
[12:57:35.639] [SEVERE ] player 1 placing token on slot 7
[12:57:35.639] [SEVERE ] updating countdown to 7523
[12:57:35.639] [SEVERE ] removing player 2 token from slot 1
[12:57:35.639] [SEVERE ] player 2 placing token on slot 8
[12:57:35.639] [SEVERE ] setting player 5 freeze to 0
[12:57:35.639] [SEVERE ] setting player 3 freeze to 0
[12:57:35.639] [SEVERE ] setting player 4 freeze to 0
[12:57:35.639] [SEVERE ] setting player 1 freeze to 0
[12:57:35.639] [SEVERE ] removing player 4 token from slot 11
[12:57:35.639] [SEVERE ] removing player 5 token from slot 3
[12:57:35.639] [SEVERE ] removing player 3 token from slot 0
[12:57:35.639] [SEVERE ] removing player 3 token from slot 11
[12:57:35.639] [SEVERE ] removing player 3 token from slot 9
[12:57:35.639] [SEVERE ] updating countdown to 7523
[12:57:35.639] [SEVERE ] player 3 placing token on slot 6
[12:57:35.640] [SEVERE ] player 3 placing token on slot 0
[12:57:35.639] [SEVERE ] player 5 placing token on slot 9
[12:57:35.639] [SEVERE ] removing player 1 token from slot 9
[12:57:35.639] [SEVERE ] player 4 placing token on slot 3
[12:57:35.640] [SEVERE ] removing player 3 token from slot 0
[12:57:35.640] [SEVERE ] player 3 placing token on slot 2
[12:57:35.640] [SEVERE ] removing player 3 token from slot 6
[12:57:35.640] [SEVERE ] removing player 3 token from slot 2
[12:57:35.640] [SEVERE ] player 1 placing token on slot 10
[12:57:35.640] [SEVERE ] setting player 2 freeze to 0
[12:57:35.640] [SEVERE ] updating countdown to 7522
[12:57:35.640] [SEVERE ] player 3 placing token on slot 0
[12:57:35.640] [SEVERE ] setting player 4 freeze to 0
[12:57:35.640] [SEVERE ] removing player 2 token from slot 8
[12:57:35.640] [SEVERE ] player 3 placing token on slot 4
[12:57:35.640] [SEVERE ] player 3 placing token on slot 8
[12:57:35.640] [SEVERE ] setting player 1 freeze to 0
[12:57:35.640] [SEVERE ] updating countdown to 7522
[12:57:35.640] [SEVERE ] setting player 5 freeze to 0
[12:57:35.640] [SEVERE ] player 2 placing token on slot 2
[12:57:35.640] [SEVERE ] removing player 4 token from slot 3
[12:57:35.640] [SEVERE ] setting player 3 freeze to 0
[12:57:35.640] [SEVERE ] updating countdown to 7522
[12:57:35.640] [SEVERE ] setting player 2 freeze to 0
[12:57:35.640] [SEVERE ] removing player 3 token from slot 8
[12:57:35.640] [SEVERE ] player 3 placing token on slot 8
[12:57:35.640] [SEVERE ] removing player 1 token from slot 10
[12:57:35.640] [SEVERE ] player 4 placing token on slot 4
[12:57:35.642] [SEVERE ] player 1 placing token on slot 8
[12:57:35.642] [SEVERE ] updating countdown to 7520
[12:57:35.640] [SEVERE ] removing player 5 token from slot 11
[12:57:35.640] [SEVERE ] removing player 2 token from slot 0
[12:57:35.642] [SEVERE ] setting player 3 freeze to 0
[12:57:35.642] [SEVERE ] removing player 2 token from slot 2
[12:57:35.642] [SEVERE ] setting player 4 freeze to 0
[12:57:35.642] [SEVERE ] setting player 1 freeze to 0
[12:57:35.642] [SEVERE ] removing player 3 token from slot 4
[12:57:35.642] [SEVERE ] removing player 3 token from slot 8
[12:57:35.642] [SEVERE ] removing player 4 token from slot 4
[12:57:35.642] [SEVERE ] removing player 1 token from slot 8
[12:57:35.642] [SEVERE ] player 2 placing token on slot 6
[12:57:35.642] [SEVERE ] player 5 placing token on slot 11
[12:57:35.642] [SEVERE ] player 2 placing token on slot 7
[12:57:35.642] [SEVERE ] player 1 placing token on slot 1
[12:57:35.642] [SEVERE ] updating countdown to 7520
[12:57:35.642] [SEVERE ] player 4 placing token on slot 5
[12:57:35.642] [SEVERE ] player 3 placing token on slot 8
[12:57:35.642] [SEVERE ] setting player 5 freeze to 0
[12:57:35.642] [SEVERE ] setting player 1 freeze to 0
[12:57:35.642] [SEVERE ] setting player 2 freeze to 0
[12:57:35.642] [SEVERE ] player 3 placing token on slot 3
[12:57:35.643] [SEVERE ] setting player 4 freeze to 0
[12:57:35.643] [SEVERE ] removing player 5 token from slot 9
[12:57:35.643] [SEVERE ] player 5 placing token on slot 6
[12:57:35.643] [SEVERE ] updating countdown to 7519
[12:57:35.643] [SEVERE ] removing player 4 token from slot 0
[12:57:35.643] [SEVERE ] removing player 1 token from slot 7
[12:57:35.643] [SEVERE ] removing player 2 token from slot 11
[12:57:35.643] [SEVERE ] player 4 placing token on slot 3
[12:57:35.643] [SEVERE ] setting player 3 freeze to 0
[12:57:35.643] [SEVERE ] removing player 2 token from slot 6
[12:57:35.643] [SEVERE ] player 1 placing token on slot 9
[12:57:35.643] [SEVERE ] removing player 3 token from slot 0
[12:57:35.643] [SEVERE ] removing player 3 token from slot 3
[12:57:35.643] [SEVERE ] player 3 placing token on slot 2
[12:57:35.643] [SEVERE ] removing player 3 token from slot 8
[12:57:35.643] [SEVERE ] player 3 placing token on slot 6
[12:57:35.643] [SEVERE ] setting player 5 freeze to 0
[12:57:35.643] [SEVERE ] player 3 placing token on slot 11
[12:57:35.643] [SEVERE ] player 2 placing token on slot 5
[12:57:35.643] [SEVERE ] updating countdown to 7519
[12:57:35.643] [SEVERE ] player 2 placing token on slot 1
[12:57:35.643] [SEVERE ] setting player 4 freeze to 0
[12:57:35.643] [SEVERE ] removing player 5 token from slot 4
[12:57:35.643] [SEVERE ] setting player 3 freeze to 0
[12:57:35.644] [SEVERE ] player 5 placing token on slot 2
[12:57:35.644] [SEVERE ] removing player 4 token from slot 5
[12:57:35.644] [SEVERE ] setting player 2 freeze to 0
[12:57:35.643] [SEVERE ] updating countdown to 7519
[12:57:35.644] [SEVERE ] removing player 2 token from slot 5
[12:57:35.644] [SEVERE ] setting player 5 freeze to 0
[12:57:35.643] [SEVERE ] setting player 1 freeze to 0
[12:57:35.644] [SEVERE ] removing player 3 token from slot 2
[12:57:35.644] [SEVERE ] player 2 placing token on slot 4
[12:57:35.644] [SEVERE ] player 4 placing token on slot 8
[12:57:35.644] [SEVERE ] removing player 5 token from slot 11
[12:57:35.644] [SEVERE ] player 5 placing token on slot 4
[12:57:35.644] [SEVERE ] player 3 placing token on slot 9
[12:57:35.644] [SEVERE ] updating countdown to 7518
[12:57:35.644] [SEVERE ] removing player 1 token from slot 1
[12:57:35.644] [SEVERE ] setting player 2 freeze to 0
[12:57:35.644] [SEVERE ] setting player 4 freeze to 0
[12:57:35.644] [SEVERE ] player 1 placing token on slot 7
[12:57:35.644] [SEVERE ] setting player 5 freeze to 0
[12:57:35.645] [SEVERE ] removing player 2 token from slot 4
[12:57:35.645] [SEVERE ] removing player 5 token from slot 6
[12:57:35.645] [SEVERE ] updating countdown to 7517
[12:57:35.645] [SEVERE ] removing player 4 token from slot 8
[12:57:35.645] [SEVERE ] setting player 3 freeze to 0
[12:57:35.645] [SEVERE ] player 2 placing token on slot 10
[12:57:35.645] [SEVERE ] setting player 1 freeze to 0
[12:57:35.645] [SEVERE ] player 5 placing token on slot 0
[12:57:35.645] [SEVERE ] removing player 3 token from slot 9
[12:57:35.645] [SEVERE ] removing player 3 token from slot 11
[12:57:35.645] [SEVERE ] player 4 placing token on slot 8
[12:57:35.645] [SEVERE ] updating countdown to 7517
[12:57:35.645] [SEVERE ] removing player 3 token from slot 6
[12:57:35.645] [SEVERE ] setting player 5 freeze to 0
[12:57:35.645] [SEVERE ] removing player 1 token from slot 9
[12:57:35.645] [SEVERE ] setting player 2 freeze to 0
[12:57:35.645] [SEVERE ] player 3 placing token on slot 1
[12:57:35.645] [SEVERE ] player 1 placing token on slot 9
[12:57:35.645] [SEVERE ] setting player 4 freeze to 0
[12:57:35.645] [SEVERE ] removing player 5 token from slot 2
[12:57:35.645] [SEVERE ] removing player 2 token from slot 1
[12:57:35.645] [SEVERE ] player 3 placing token on slot 3
[12:57:35.645] [SEVERE ] player 2 placing token on slot 0
[12:57:35.645] [SEVERE ] removing player 5 token from slot 4
[12:57:35.645] [SEVERE ] removing player 4 token from slot 10
[12:57:35.645] [SEVERE ] updating countdown to 7517
[12:57:35.645] [SEVERE ] player 4 placing token on slot 5
[12:57:35.645] [SEVERE ] player 5 placing token on slot 3
[12:57:35.645] [SEVERE ] player 3 placing token on slot 10
[12:57:35.645] [SEVERE ] setting player 2 freeze to 0
[12:57:35.646] [SEVERE ] player 5 placing token on slot 7
[12:57:35.645] [SEVERE ] setting player 1 freeze to 0
[12:57:35.646] [SEVERE ] updating countdown to 7516
[12:57:35.646] [SEVERE ] removing player 2 token from slot 0
[12:57:35.646] [SEVERE ] setting player 4 freeze to 0
[12:57:35.646] [SEVERE ] setting player 3 freeze to 0
[12:57:35.646] [SEVERE ] removing player 1 token from slot 9
[12:57:35.646] [SEVERE ] removing player 4 token from slot 8
[12:57:35.646] [SEVERE ] player 2 placing token on slot 1
[12:57:35.646] [SEVERE ] setting player 5 freeze to 0
[12:57:35.646] [SEVERE ] updating countdown to 7516
[12:57:35.646] [SEVERE ] player 4 placing token on slot 0
[12:57:35.646] [SEVERE ] player 1 placing token on slot 1
[12:57:35.646] [SEVERE ] removing player 3 token from slot 1
[12:57:35.646] [SEVERE ] removing player 3 token from slot 10
[12:57:35.646] [SEVERE ] setting player 2 freeze to 0
[12:57:35.646] [SEVERE ] updating countdown to 7516
[12:57:35.646] [SEVERE ] setting player 4 freeze to 0
[12:57:35.646] [SEVERE ] removing player 5 token from slot 0
[12:57:35.646] [SEVERE ] removing player 3 token from slot 3
[12:57:35.646] [SEVERE ] removing player 2 token from slot 7
[12:57:35.646] [SEVERE ] player 5 placing token on slot 4
[12:57:35.646] [SEVERE ] player 2 placing token on slot 11
[12:57:35.646] [SEVERE ] setting player 1 freeze to 0
[12:57:35.646] [SEVERE ] player 3 placing token on slot 6
[12:57:35.646] [SEVERE ] removing player 4 token from slot 5
[12:57:35.646] [SEVERE ] removing player 1 token from slot 2
[12:57:35.646] [SEVERE ] player 3 placing token on slot 11
[12:57:35.646] [SEVERE ] updating countdown to 7516
[12:57:35.646] [SEVERE ] player 3 placing token on slot 3
[12:57:35.646] [SEVERE ] player 1 placing token on slot 5
[12:57:35.646] [SEVERE ] player 4 placing token on slot 2
[12:57:35.646] [SEVERE ] setting player 2 freeze to 0
[12:57:35.646] [SEVERE ] setting player 5 freeze to 0
[12:57:35.648] [SEVERE ] removing player 2 token from slot 11
[12:57:35.648] [SEVERE ] setting player 3 freeze to 0
[12:57:35.648] [SEVERE ] player 2 placing token on slot 2
[12:57:35.648] [SEVERE ] updating countdown to 7514
[12:57:35.648] [SEVERE ] removing player 3 token from slot 6
[12:57:35.648] [SEVERE ] removing player 5 token from slot 7
[12:57:35.648] [SEVERE ] setting player 4 freeze to 0
[12:57:35.648] [SEVERE ] removing player 3 token from slot 3
[12:57:35.648] [SEVERE ] setting player 1 freeze to 0
[12:57:35.648] [SEVERE ] setting player 2 freeze to 0
[12:57:35.648] [SEVERE ] player 3 placing token on slot 0
[12:57:35.648] [SEVERE ] player 3 placing token on slot 8
[12:57:35.648] [SEVERE ] player 5 placing token on slot 7
[12:57:35.648] [SEVERE ] removing player 4 token from slot 2
[12:57:35.648] [SEVERE ] player 4 placing token on slot 1
[12:57:35.648] [SEVERE ] updating countdown to 7514
[12:57:35.648] [SEVERE ] removing player 2 token from slot 10
[12:57:35.648] [SEVERE ] removing player 1 token from slot 5
[12:57:35.649] [SEVERE ] setting player 3 freeze to 0
[12:57:35.649] [SEVERE ] removing player 3 token from slot 8
[12:57:35.649] [SEVERE ] player 2 placing token on slot 6
[12:57:35.649] [SEVERE ] player 1 placing token on slot 4
[12:57:35.649] [SEVERE ] setting player 5 freeze to 0
[12:57:35.649] [SEVERE ] removing player 5 token from slot 3
[12:57:35.649] [SEVERE ] player 5 placing token on slot 2
[12:57:35.649] [SEVERE ] updating countdown to 7513
[12:57:35.649] [SEVERE ] setting player 2 freeze to 0
[12:57:35.649] [SEVERE ] player 3 placing token on slot 1
[12:57:35.649] [SEVERE ] setting player 4 freeze to 0
[12:57:35.649] [SEVERE ] setting player 1 freeze to 0
[12:57:35.649] [SEVERE ] removing player 2 token from slot 2
[12:57:35.649] [SEVERE ] setting player 5 freeze to 0
[12:57:35.649] [SEVERE ] removing player 1 token from slot 4
[12:57:35.649] [SEVERE ] updating countdown to 7513
[12:57:35.649] [SEVERE ] removing player 4 token from slot 1
[12:57:35.649] [SEVERE ] player 2 placing token on slot 3
[12:57:35.649] [SEVERE ] player 1 placing token on slot 3
[12:57:35.649] [SEVERE ] removing player 5 token from slot 7
[12:57:35.650] [SEVERE ] setting player 3 freeze to 0
[12:57:35.650] [SEVERE ] player 4 placing token on slot 9
[12:57:35.650] [SEVERE ] removing player 5 token from slot 2
[12:57:35.650] [SEVERE ] player 5 placing token on slot 1
[12:57:35.650] [SEVERE ] removing player 5 token from slot 4
[12:57:35.650] [SEVERE ] removing player 5 token from slot 1
[12:57:35.650] [SEVERE ] player 5 placing token on slot 11
[12:57:35.650] [SEVERE ] player 5 placing token on slot 1
[12:57:35.650] [SEVERE ] updating countdown to 7512
[12:57:35.650] [SEVERE ] removing player 3 token from slot 1
[12:57:35.650] [SEVERE ] player 5 placing token on slot 10
[12:57:35.650] [SEVERE ] player 3 placing token on slot 5
[12:57:35.650] [SEVERE ] setting player 2 freeze to 0
[12:57:35.650] [SEVERE ] updating countdown to 7512
[12:57:35.650] [SEVERE ] setting player 3 freeze to 0
[12:57:35.650] [SEVERE ] setting player 1 freeze to 0
[12:57:35.650] [SEVERE ] removing player 3 token from slot 0
[12:57:35.650] [SEVERE ] setting player 5 freeze to 0
[12:57:35.650] [SEVERE ] removing player 5 token from slot 11
[12:57:35.650] [SEVERE ] player 5 placing token on slot 2
[12:57:35.650] [SEVERE ] updating countdown to 7512
[12:57:35.650] [SEVERE ] setting player 4 freeze to 0
[12:57:35.650] [SEVERE ] removing player 1 token from slot 7
[12:57:35.650] [SEVERE ] player 3 placing token on slot 10
[12:57:35.650] [SEVERE ] removing player 2 token from slot 3
[12:57:35.650] [SEVERE ] setting player 5 freeze to 0
[12:57:35.650] [SEVERE ] player 2 placing token on slot 11
[12:57:35.650] [SEVERE ] player 1 placing token on slot 9
[12:57:35.650] [SEVERE ] updating countdown to 7512
[12:57:35.651] [SEVERE ] setting player 3 freeze to 0
[12:57:35.650] [SEVERE ] removing player 4 token from slot 0
[12:57:35.650] [SEVERE ] removing player 5 token from slot 10
[12:57:35.651] [SEVERE ] setting player 1 freeze to 0
[12:57:35.651] [SEVERE ] setting player 2 freeze to 0
[12:57:35.651] [SEVERE ] removing player 1 token from slot 3
[12:57:35.651] [SEVERE ] player 4 placing token on slot 5
[12:57:35.651] [SEVERE ] player 5 placing token on slot 7
[12:57:35.651] [SEVERE ] removing player 2 token from slot 6
[12:57:35.651] [SEVERE ] removing player 3 token from slot 11
[12:57:35.651] [SEVERE ] player 1 placing token on slot 6
[12:57:35.651] [SEVERE ] player 3 placing token on slot 8
[12:57:35.651] [SEVERE ] player 2 placing token on slot 8
[12:57:35.651] [SEVERE ] updating countdown to 7511
[12:57:35.652] [SEVERE ] setting player 4 freeze to 0
[12:57:35.652] [SEVERE ] setting player 5 freeze to 0
[12:57:35.652] [SEVERE ] updating countdown to 7510
[12:57:35.652] [SEVERE ] setting player 2 freeze to 0
[12:57:35.652] [SEVERE ] setting player 1 freeze to 0
[12:57:35.652] [SEVERE ] removing player 4 token from slot 5
[12:57:35.652] [SEVERE ] player 4 placing token on slot 10
[12:57:35.652] [SEVERE ] setting player 3 freeze to 0
[12:57:35.652] [SEVERE ] removing player 1 token from slot 1
[12:57:35.652] [SEVERE ] removing player 2 token from slot 1
[12:57:35.652] [SEVERE ] removing player 5 token from slot 1
[12:57:35.652] [SEVERE ] player 2 placing token on slot 5
[12:57:35.652] [SEVERE ] player 1 placing token on slot 5
[12:57:35.652] [SEVERE ] updating countdown to 7510
[12:57:35.652] [SEVERE ] removing player 3 token from slot 8
[12:57:35.652] [SEVERE ] player 5 placing token on slot 3
[12:57:35.652] [SEVERE ] setting player 4 freeze to 0
[12:57:35.652] [SEVERE ] removing player 3 token from slot 10
[12:57:35.652] [SEVERE ] setting player 2 freeze to 0
[12:57:35.652] [SEVERE ] setting player 1 freeze to 0
[12:57:35.652] [SEVERE ] removing player 1 token from slot 6
[12:57:35.652] [SEVERE ] player 3 placing token on slot 2
[12:57:35.652] [SEVERE ] removing player 4 token from slot 10
[12:57:35.652] [SEVERE ] removing player 2 token from slot 8
[12:57:35.652] [SEVERE ] player 4 placing token on slot 4
[12:57:35.652] [SEVERE ] updating countdown to 7510
[12:57:35.652] [SEVERE ] player 3 placing token on slot 3
[12:57:35.652] [SEVERE ] player 1 placing token on slot 10
[12:57:35.652] [SEVERE ] setting player 5 freeze to 0
[12:57:35.652] [SEVERE ] player 2 placing token on slot 0
[12:57:35.653] [SEVERE ] setting player 4 freeze to 0
[12:57:35.653] [SEVERE ] removing player 5 token from slot 7
[12:57:35.653] [SEVERE ] updating countdown to 7509
[12:57:35.653] [SEVERE ] removing player 4 token from slot 3
[12:57:35.653] [SEVERE ] setting player 3 freeze to 0
[12:57:35.653] [SEVERE ] player 5 placing token on slot 8
[12:57:35.653] [SEVERE ] setting player 1 freeze to 0
[12:57:35.653] [SEVERE ] setting player 2 freeze to 0
[12:57:35.653] [SEVERE ] removing player 1 token from slot 9
[12:57:35.653] [SEVERE ] removing player 4 token from slot 9
[12:57:35.653] [SEVERE ] player 1 placing token on slot 7
[12:57:35.653] [SEVERE ] setting player 5 freeze to 0
[12:57:35.653] [SEVERE ] updating countdown to 7509
[12:57:35.653] [SEVERE ] removing player 2 token from slot 0
[12:57:35.653] [SEVERE ] player 4 placing token on slot 5
[12:57:35.653] [SEVERE ] removing player 3 token from slot 2
[12:57:35.653] [SEVERE ] removing player 4 token from slot 4
[12:57:35.653] [SEVERE ] player 3 placing token on slot 11
[12:57:35.653] [SEVERE ] player 2 placing token on slot 6
[12:57:35.653] [SEVERE ] updating countdown to 7509
[12:57:35.653] [SEVERE ] setting player 1 freeze to 0
[12:57:35.653] [SEVERE ] setting player 3 freeze to 0
[12:57:35.653] [SEVERE ] player 4 placing token on slot 2
[12:57:35.653] [SEVERE ] removing player 5 token from slot 2
[12:57:35.653] [SEVERE ] removing player 1 token from slot 7
[12:57:35.653] [SEVERE ] setting player 2 freeze to 0
[12:57:35.653] [SEVERE ] player 1 placing token on slot 8
