[20:52:20.433] [INFO   ] thread bguspl.set.Main.main() starting.
[20:52:20.438] [SEVERE ] cannot read configuration file config.properties trying from resources.
[20:52:20.439] [SEVERE ] configuration file was loaded from resources directory.
[20:52:23.310] [SEVERE ] setting player 2 freeze to 3029
[20:52:23.310] [SEVERE ] updating countdown to 59014
[20:52:23.322] [SEVERE ] setting player 2 freeze to 3017
[20:52:23.326] [SEVERE ] updating countdown to 58998
[20:52:23.342] [SEVERE ] updating countdown to 58982
[20:52:23.342] [SEVERE ] setting player 2 freeze to 2997
[20:52:23.357] [SEVERE ] setting player 2 freeze to 2982
[20:52:23.357] [SEVERE ] updating countdown to 58967
[20:52:23.368] [SEVERE ] setting player 2 freeze to 2971
[20:52:23.372] [SEVERE ] updating countdown to 58952
[20:52:23.388] [SEVERE ] updating countdown to 58936
[20:52:23.388] [SEVERE ] setting player 2 freeze to 2951
[20:52:23.403] [SEVERE ] updating countdown to 58921
[20:52:23.403] [SEVERE ] setting player 2 freeze to 2936
[20:52:23.419] [SEVERE ] setting player 2 freeze to 2920
[20:52:23.419] [SEVERE ] updating countdown to 58905
[20:52:23.434] [SEVERE ] setting player 2 freeze to 2905
[20:52:23.434] [SEVERE ] updating countdown to 58890
[20:52:23.449] [SEVERE ] setting player 2 freeze to 2890
[20:52:23.449] [SEVERE ] updating countdown to 58875
[20:52:23.464] [SEVERE ] updating countdown to 58860
[20:52:23.464] [SEVERE ] setting player 2 freeze to 2875
[20:52:23.479] [SEVERE ] setting player 2 freeze to 2860
[20:52:23.479] [SEVERE ] updating countdown to 58845
[20:52:23.494] [SEVERE ] setting player 2 freeze to 2845
[20:52:23.494] [SEVERE ] updating countdown to 58830
[20:52:23.505] [SEVERE ] setting player 2 freeze to 2834
[20:52:23.510] [SEVERE ] updating countdown to 58814
[20:52:23.526] [SEVERE ] setting player 2 freeze to 2813
[20:52:23.526] [SEVERE ] updating countdown to 58798
[20:52:23.537] [SEVERE ] setting player 2 freeze to 2802
[20:52:23.542] [SEVERE ] updating countdown to 58782
[20:52:23.557] [SEVERE ] updating countdown to 58767
[20:52:23.557] [SEVERE ] setting player 2 freeze to 2782
[20:52:23.572] [SEVERE ] setting player 2 freeze to 2767
[20:52:23.572] [SEVERE ] updating countdown to 58752
[20:52:23.588] [SEVERE ] updating countdown to 58736
[20:52:23.588] [SEVERE ] setting player 2 freeze to 2751
[20:52:23.603] [SEVERE ] setting player 2 freeze to 2736
[20:52:23.603] [SEVERE ] updating countdown to 58721
[20:52:23.613] [SEVERE ] setting player 2 freeze to 2726
[20:52:23.618] [SEVERE ] updating countdown to 58706
[20:52:23.634] [SEVERE ] setting player 2 freeze to 2705
[20:52:23.634] [SEVERE ] updating countdown to 58690
[20:52:23.645] [SEVERE ] setting player 2 freeze to 2694
[20:52:23.649] [SEVERE ] updating countdown to 58675
[20:52:23.664] [SEVERE ] setting player 2 freeze to 2675
[20:52:23.664] [SEVERE ] updating countdown to 58660
[20:52:23.676] [SEVERE ] setting player 2 freeze to 2663
[20:52:23.680] [SEVERE ] updating countdown to 58644
[20:52:23.695] [SEVERE ] updating countdown to 58629
[20:52:23.695] [SEVERE ] setting player 2 freeze to 2644
[20:52:23.710] [SEVERE ] setting player 2 freeze to 2629
[20:52:23.710] [SEVERE ] updating countdown to 58614
[20:52:23.726] [SEVERE ] updating countdown to 58598
[20:52:23.726] [SEVERE ] setting player 2 freeze to 2613
[20:52:23.742] [SEVERE ] updating countdown to 58582
[20:52:23.742] [SEVERE ] setting player 2 freeze to 2597
[20:52:23.757] [SEVERE ] updating countdown to 58567
[20:52:23.757] [SEVERE ] setting player 2 freeze to 2582
[20:52:23.773] [SEVERE ] updating countdown to 58551
[20:52:23.773] [SEVERE ] setting player 2 freeze to 2566
[20:52:23.788] [SEVERE ] updating countdown to 58536
[20:52:23.788] [SEVERE ] setting player 2 freeze to 2551
[20:52:23.804] [SEVERE ] setting player 2 freeze to 2535
[20:52:23.804] [SEVERE ] updating countdown to 58520
[20:52:23.819] [SEVERE ] updating countdown to 58505
[20:52:23.819] [SEVERE ] setting player 2 freeze to 2520
[20:52:23.830] [SEVERE ] updating countdown to 58494
[20:52:23.834] [SEVERE ] setting player 2 freeze to 2505
[20:52:23.849] [SEVERE ] updating countdown to 58475
[20:52:23.849] [SEVERE ] setting player 2 freeze to 2490
[20:52:23.865] [SEVERE ] updating countdown to 58459
[20:52:23.865] [SEVERE ] setting player 2 freeze to 2474
[20:52:23.880] [SEVERE ] setting player 2 freeze to 2459
[20:52:23.880] [SEVERE ] updating countdown to 58444
[20:52:23.895] [SEVERE ] setting player 2 freeze to 2444
[20:52:23.895] [SEVERE ] updating countdown to 58429
[20:52:23.911] [SEVERE ] setting player 2 freeze to 2428
[20:52:23.911] [SEVERE ] updating countdown to 58413
[20:52:23.926] [SEVERE ] updating countdown to 58398
[20:52:23.926] [SEVERE ] setting player 2 freeze to 2413
[20:52:23.942] [SEVERE ] setting player 2 freeze to 2397
[20:52:23.942] [SEVERE ] updating countdown to 58382
[20:52:23.957] [SEVERE ] updating countdown to 58367
[20:52:23.957] [SEVERE ] setting player 2 freeze to 2382
[20:52:23.972] [SEVERE ] setting player 2 freeze to 2367
[20:52:23.972] [SEVERE ] updating countdown to 58352
[20:52:23.987] [SEVERE ] updating countdown to 58337
[20:52:23.987] [SEVERE ] setting player 2 freeze to 2352
[20:52:24.003] [SEVERE ] setting player 2 freeze to 2336
[20:52:24.003] [SEVERE ] updating countdown to 58321
[20:52:24.018] [SEVERE ] setting player 2 freeze to 2321
[20:52:24.018] [SEVERE ] updating countdown to 58306
[20:52:24.029] [SEVERE ] setting player 2 freeze to 2310
[20:52:24.033] [SEVERE ] updating countdown to 58291
[20:52:24.048] [SEVERE ] setting player 2 freeze to 2291
[20:52:24.048] [SEVERE ] updating countdown to 58276
[20:52:24.059] [SEVERE ] setting player 2 freeze to 2280
[20:52:24.064] [SEVERE ] updating countdown to 58260
[20:52:24.080] [SEVERE ] updating countdown to 58244
[20:52:24.080] [SEVERE ] setting player 2 freeze to 2259
[20:52:24.095] [SEVERE ] updating countdown to 58229
[20:52:24.095] [SEVERE ] setting player 2 freeze to 2244
[20:52:24.106] [SEVERE ] updating countdown to 58218
[20:52:24.111] [SEVERE ] setting player 2 freeze to 2228
[20:52:24.127] [SEVERE ] setting player 2 freeze to 2212
[20:52:24.127] [SEVERE ] updating countdown to 58197
[20:52:24.137] [SEVERE ] setting player 2 freeze to 2202
[20:52:24.142] [SEVERE ] updating countdown to 58182
[20:52:24.157] [SEVERE ] setting player 2 freeze to 2182
[20:52:24.157] [SEVERE ] updating countdown to 58167
[20:52:24.172] [SEVERE ] setting player 2 freeze to 2167
[20:52:24.172] [SEVERE ] updating countdown to 58152
[20:52:24.183] [SEVERE ] setting player 2 freeze to 2156
[20:52:24.188] [SEVERE ] updating countdown to 58136
[20:52:24.203] [SEVERE ] updating countdown to 58121
[20:52:24.203] [SEVERE ] setting player 2 freeze to 2136
[20:52:24.219] [SEVERE ] updating countdown to 58105
[20:52:24.219] [SEVERE ] setting player 2 freeze to 2120
[20:52:24.234] [SEVERE ] setting player 2 freeze to 2105
[20:52:24.234] [SEVERE ] updating countdown to 58090
[20:52:24.244] [SEVERE ] setting player 2 freeze to 2095
[20:52:24.250] [SEVERE ] updating countdown to 58074
[20:52:24.265] [SEVERE ] setting player 2 freeze to 2074
[20:52:24.265] [SEVERE ] updating countdown to 58059
[20:52:24.275] [SEVERE ] setting player 2 freeze to 2064
[20:52:24.280] [SEVERE ] updating countdown to 58044
[20:52:24.295] [SEVERE ] setting player 2 freeze to 2044
[20:52:24.295] [SEVERE ] updating countdown to 58029
[20:52:24.307] [SEVERE ] setting player 2 freeze to 2032
[20:52:24.311] [SEVERE ] updating countdown to 58013
[20:52:24.326] [SEVERE ] setting player 2 freeze to 2013
[20:52:24.326] [SEVERE ] updating countdown to 57998
[20:52:24.337] [SEVERE ] setting player 2 freeze to 2002
[20:52:24.342] [SEVERE ] updating countdown to 57982
[20:52:24.357] [SEVERE ] updating countdown to 57967
[20:52:24.357] [SEVERE ] setting player 2 freeze to 1982
[20:52:24.373] [SEVERE ] setting player 2 freeze to 1966
[20:52:24.373] [SEVERE ] updating countdown to 57951
[20:52:24.389] [SEVERE ] setting player 2 freeze to 1950
[20:52:24.389] [SEVERE ] updating countdown to 57935
[20:52:24.404] [SEVERE ] setting player 2 freeze to 1935
[20:52:24.404] [SEVERE ] updating countdown to 57920
[20:52:24.419] [SEVERE ] updating countdown to 57905
[20:52:24.419] [SEVERE ] setting player 2 freeze to 1920
[20:52:24.434] [SEVERE ] setting player 2 freeze to 1905
[20:52:24.434] [SEVERE ] updating countdown to 57890
[20:52:24.446] [SEVERE ] setting player 2 freeze to 1893
[20:52:24.450] [SEVERE ] updating countdown to 57874
[20:52:24.464] [SEVERE ] setting player 2 freeze to 1875
[20:52:24.464] [SEVERE ] updating countdown to 57860
[20:52:24.475] [SEVERE ] setting player 2 freeze to 1864
[20:52:24.480] [SEVERE ] updating countdown to 57844
[20:52:24.495] [SEVERE ] updating countdown to 57829
[20:52:24.495] [SEVERE ] setting player 2 freeze to 1844
[20:52:24.511] [SEVERE ] setting player 2 freeze to 1828
[20:52:24.511] [SEVERE ] updating countdown to 57813
[20:52:24.527] [SEVERE ] setting player 2 freeze to 1812
[20:52:24.527] [SEVERE ] updating countdown to 57797
[20:52:24.538] [SEVERE ] setting player 2 freeze to 1801
[20:52:24.543] [SEVERE ] updating countdown to 57781
[20:52:24.558] [SEVERE ] setting player 2 freeze to 1781
[20:52:24.558] [SEVERE ] updating countdown to 57766
[20:52:24.573] [SEVERE ] updating countdown to 57751
[20:52:24.573] [SEVERE ] setting player 2 freeze to 1766
[20:52:24.589] [SEVERE ] updating countdown to 57735
[20:52:24.589] [SEVERE ] setting player 2 freeze to 1750
[20:52:24.604] [SEVERE ] setting player 2 freeze to 1735
[20:52:24.604] [SEVERE ] updating countdown to 57720
[20:52:24.620] [SEVERE ] setting player 2 freeze to 1719
[20:52:24.620] [SEVERE ] updating countdown to 57704
[20:52:24.630] [SEVERE ] setting player 2 freeze to 1709
[20:52:24.635] [SEVERE ] updating countdown to 57689
[20:52:24.650] [SEVERE ] updating countdown to 57674
[20:52:24.650] [SEVERE ] setting player 2 freeze to 1689
[20:52:24.665] [SEVERE ] updating countdown to 57659
[20:52:24.665] [SEVERE ] setting player 2 freeze to 1674
[20:52:24.682] [SEVERE ] setting player 2 freeze to 1657
[20:52:24.682] [SEVERE ] updating countdown to 57642
[20:52:24.697] [SEVERE ] setting player 2 freeze to 1642
[20:52:24.697] [SEVERE ] updating countdown to 57627
[20:52:24.708] [SEVERE ] setting player 2 freeze to 1631
[20:52:24.712] [SEVERE ] updating countdown to 57612
[20:52:24.728] [SEVERE ] setting player 2 freeze to 1611
[20:52:24.728] [SEVERE ] updating countdown to 57596
[20:52:24.739] [SEVERE ] setting player 2 freeze to 1600
[20:52:24.743] [SEVERE ] updating countdown to 57581
[20:52:24.760] [SEVERE ] setting player 2 freeze to 1579
[20:52:24.760] [SEVERE ] updating countdown to 57564
[20:52:24.770] [SEVERE ] setting player 2 freeze to 1569
[20:52:24.775] [SEVERE ] updating countdown to 57549
[20:52:24.790] [SEVERE ] updating countdown to 57534
[20:52:24.790] [SEVERE ] setting player 2 freeze to 1549
[20:52:24.802] [SEVERE ] updating countdown to 57522
[20:52:24.806] [SEVERE ] setting player 2 freeze to 1533
[20:52:24.821] [SEVERE ] setting player 2 freeze to 1518
[20:52:24.821] [SEVERE ] updating countdown to 57503
[20:52:24.836] [SEVERE ] updating countdown to 57488
[20:52:24.836] [SEVERE ] setting player 2 freeze to 1503
[20:52:24.852] [SEVERE ] setting player 2 freeze to 1487
[20:52:24.852] [SEVERE ] updating countdown to 57472
[20:52:24.862] [SEVERE ] setting player 2 freeze to 1477
[20:52:24.867] [SEVERE ] updating countdown to 57457
[20:52:24.883] [SEVERE ] setting player 2 freeze to 1456
[20:52:24.883] [SEVERE ] updating countdown to 57441
[20:52:24.893] [SEVERE ] setting player 2 freeze to 1446
[20:52:24.898] [SEVERE ] updating countdown to 57426
[20:52:24.913] [SEVERE ] updating countdown to 57411
[20:52:24.913] [SEVERE ] setting player 2 freeze to 1426
[20:52:24.929] [SEVERE ] setting player 2 freeze to 1410
[20:52:24.929] [SEVERE ] updating countdown to 57395
[20:52:24.941] [SEVERE ] setting player 2 freeze to 1398
[20:52:24.944] [SEVERE ] updating countdown to 57380
[20:52:24.960] [SEVERE ] setting player 2 freeze to 1379
[20:52:24.960] [SEVERE ] updating countdown to 57364
[20:52:24.970] [SEVERE ] setting player 2 freeze to 1369
[20:52:24.975] [SEVERE ] updating countdown to 57349
[20:52:24.990] [SEVERE ] updating countdown to 57334
[20:52:24.990] [SEVERE ] setting player 2 freeze to 1349
[20:52:25.001] [SEVERE ] updating countdown to 57323
[20:52:25.006] [SEVERE ] setting player 2 freeze to 1333
[20:52:25.022] [SEVERE ] setting player 2 freeze to 1317
[20:52:25.022] [SEVERE ] updating countdown to 57302
[20:52:25.037] [SEVERE ] updating countdown to 57287
[20:52:25.037] [SEVERE ] setting player 2 freeze to 1302
[20:52:25.052] [SEVERE ] updating countdown to 57272
[20:52:25.052] [SEVERE ] setting player 2 freeze to 1287
[20:52:25.068] [SEVERE ] setting player 2 freeze to 1271
[20:52:25.068] [SEVERE ] updating countdown to 57256
[20:52:25.083] [SEVERE ] setting player 2 freeze to 1256
[20:52:25.083] [SEVERE ] updating countdown to 57241
[20:52:25.093] [SEVERE ] setting player 2 freeze to 1246
[20:52:25.098] [SEVERE ] updating countdown to 57226
[20:52:25.114] [SEVERE ] setting player 2 freeze to 1225
[20:52:25.114] [SEVERE ] updating countdown to 57210
[20:52:25.129] [SEVERE ] setting player 2 freeze to 1210
[20:52:25.129] [SEVERE ] updating countdown to 57195
[20:52:25.144] [SEVERE ] setting player 2 freeze to 1195
[20:52:25.144] [SEVERE ] updating countdown to 57180
[20:52:25.156] [SEVERE ] setting player 2 freeze to 1183
[20:52:25.160] [SEVERE ] updating countdown to 57164
[20:52:25.175] [SEVERE ] setting player 2 freeze to 1164
[20:52:25.175] [SEVERE ] updating countdown to 57149
[20:52:25.185] [SEVERE ] setting player 2 freeze to 1154
[20:52:25.190] [SEVERE ] updating countdown to 57134
[20:52:25.205] [SEVERE ] setting player 2 freeze to 1134
[20:52:25.205] [SEVERE ] updating countdown to 57119
[20:52:25.216] [SEVERE ] setting player 2 freeze to 1123
[20:52:25.222] [SEVERE ] updating countdown to 57102
[20:52:25.236] [SEVERE ] updating countdown to 57088
[20:52:25.236] [SEVERE ] setting player 2 freeze to 1103
[20:52:25.247] [SEVERE ] updating countdown to 57077
[20:52:25.251] [SEVERE ] setting player 2 freeze to 1088
[20:52:25.267] [SEVERE ] updating countdown to 57057
[20:52:25.267] [SEVERE ] setting player 2 freeze to 1072
[20:52:25.282] [SEVERE ] setting player 2 freeze to 1057
[20:52:25.282] [SEVERE ] updating countdown to 57042
[20:52:25.292] [SEVERE ] setting player 2 freeze to 1047
[20:52:25.297] [SEVERE ] updating countdown to 57027
[20:52:25.313] [SEVERE ] setting player 2 freeze to 1026
[20:52:25.313] [SEVERE ] updating countdown to 57011
[20:52:25.323] [SEVERE ] setting player 2 freeze to 1016
[20:52:25.328] [SEVERE ] updating countdown to 56996
[20:52:25.343] [SEVERE ] setting player 2 freeze to 0
[20:52:25.343] [SEVERE ] updating countdown to 56981
[20:52:25.343] [SEVERE ] removing player 2 token from slot 2
[20:52:25.343] [SEVERE ] removing player 2 token from slot 1
[20:52:25.343] [SEVERE ] player 2 placing token on slot 8
[20:52:25.344] [SEVERE ] player 2 placing token on slot 6
[20:52:25.344] [SEVERE ] updating countdown to 56980
[20:52:25.344] [SEVERE ] setting player 2 freeze to 4000
[20:52:25.359] [SEVERE ] updating countdown to 56965
[20:52:25.359] [SEVERE ] setting player 2 freeze to 3985
[20:52:25.374] [SEVERE ] updating countdown to 56950
[20:52:25.374] [SEVERE ] setting player 2 freeze to 3970
[20:52:25.390] [SEVERE ] updating countdown to 56934
[20:52:25.390] [SEVERE ] setting player 2 freeze to 3954
[20:52:25.406] [SEVERE ] updating countdown to 56918
[20:52:25.406] [SEVERE ] setting player 2 freeze to 3938
[20:52:25.422] [SEVERE ] updating countdown to 56902
[20:52:25.422] [SEVERE ] setting player 2 freeze to 3922
[20:52:25.433] [SEVERE ] updating countdown to 56891
[20:52:25.437] [SEVERE ] setting player 2 freeze to 3907
[20:52:25.453] [SEVERE ] updating countdown to 56871
[20:52:25.453] [SEVERE ] setting player 2 freeze to 3891
[20:52:25.469] [SEVERE ] updating countdown to 56855
[20:52:25.469] [SEVERE ] setting player 2 freeze to 3875
[20:52:25.484] [SEVERE ] setting player 2 freeze to 3860
[20:52:25.484] [SEVERE ] updating countdown to 56840
[20:52:25.494] [SEVERE ] setting player 2 freeze to 3850
[20:52:25.499] [SEVERE ] updating countdown to 56825
[20:52:25.514] [SEVERE ] setting player 2 freeze to 3830
[20:52:25.514] [SEVERE ] updating countdown to 56810
[20:52:25.530] [SEVERE ] updating countdown to 56794
[20:52:25.530] [SEVERE ] setting player 2 freeze to 3814
[20:52:25.545] [SEVERE ] updating countdown to 56779
[20:52:25.545] [SEVERE ] setting player 2 freeze to 3799
[20:52:25.556] [SEVERE ] updating countdown to 56768
[20:52:25.560] [SEVERE ] setting player 2 freeze to 3784
[20:52:25.574] [SEVERE ] setting player 2 freeze to 3770
[20:52:25.574] [SEVERE ] updating countdown to 56750
[20:52:25.585] [SEVERE ] setting player 2 freeze to 3759
[20:52:25.590] [SEVERE ] updating countdown to 56734
[20:52:25.605] [SEVERE ] setting player 2 freeze to 3739
[20:52:25.605] [SEVERE ] updating countdown to 56719
[20:52:25.615] [SEVERE ] setting player 2 freeze to 3729
[20:52:25.620] [SEVERE ] updating countdown to 56704
[20:52:25.636] [SEVERE ] updating countdown to 56688
[20:52:25.636] [SEVERE ] setting player 2 freeze to 3708
[20:52:25.651] [SEVERE ] updating countdown to 56673
[20:52:25.651] [SEVERE ] setting player 2 freeze to 3693
[20:52:25.662] [SEVERE ] updating countdown to 56662
[20:52:25.667] [SEVERE ] setting player 2 freeze to 3677
[20:52:25.683] [SEVERE ] setting player 2 freeze to 3661
[20:52:25.683] [SEVERE ] updating countdown to 56641
[20:52:25.698] [SEVERE ] setting player 2 freeze to 3646
[20:52:25.698] [SEVERE ] updating countdown to 56626
[20:52:25.710] [SEVERE ] setting player 2 freeze to 3634
[20:52:25.713] [SEVERE ] updating countdown to 56611
[20:52:25.729] [SEVERE ] setting player 2 freeze to 3615
[20:52:25.729] [SEVERE ] updating countdown to 56595
[20:52:25.744] [SEVERE ] updating countdown to 56580
[20:52:25.744] [SEVERE ] setting player 2 freeze to 3600
[20:52:25.759] [SEVERE ] updating countdown to 56565
